imdb_id,tvdb_id,item_type,title,year,genres,runtime,actors,rating,rating_votecount,pg_rating,banner_url,season_count
tt13316746,390551,series,Aunty Donna's Big Ol' House of Fun,2020,Comedy,20,"Mark Samual Bonanno,Mark Samual Bonanno,Broden Kelly",7.9,7272,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/390551/panels/5f993acc56c4e.jpg,1
tt13317454,394252,series,Yakamoz S-245,2022,"Action,Adventure,Drama",45,"Kivanç Tatlitug,Jerry Hoffmann,Onur Ünsal",6.2,8775,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/394252/backgrounds/62605786b0ee4.jpg,1
tt13318052,143131,movie,Midnight at the Magnolia,2020,"Comedy,Romance",87,"Evan Williams,Steve Cumyn,Michael Gordin Shore",5.8,6274,TV-PG,https://artworks.thetvdb.com/banners/movies/143131/backgrounds/5fbe792c92eb1.jpg,MOVIE
tt13318074,393239,series,Akrep,2020,Drama,120,"Yusuf Çim,Taha Baran Özbek",4.8,329,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/393239/backgrounds/5fd37b639d013.jpg,1
tt13318928,347931,movie,A House on Fire,2021,Drama,90,"Shaun Benson,Connor Peterson,Nicholas Treeshin",5.9,332,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/347931/backgrounds/668e30937791b.jpg,MOVIE
tt1332030,95751,series,Make It or Break It,2009,"Drama,Sport",45,"Neil Jackson,Anthony Starke,Zachary Abel",7.5,10571,TV-14,https://artworks.thetvdb.com/banners/v4/series/95751/backgrounds/606b384349223.jpg,3
tt13321232,390173,series,Karma's World,2021,"Animation,Comedy,Family",11,"Isaia Alvarez Kohn,Camden Coley,Ludacris",6.7,243,TV-Y,https://artworks.thetvdb.com/banners/v4/series/390173/backgrounds/62291f2487425.jpg,4
tt13321782,141976,movie,Le petit piaf,2021,"Comedy,Family,Music",95,"Marc Lavoine,Soan Arhimann,Gérard Jugnot",5.3,95,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/141976/backgrounds/65621eb2b05d9.jpg,MOVIE
tt13330286,412227,series,Hamster & Gretel,2022,"Action,Adventure,Animation",11,"Michael Cimino,Michael Cimino,Beck Bennett",6.8,608,TV-Y7,https://artworks.thetvdb.com/banners/v4/series/412227/backgrounds/671931f9165ec.jpg,2
tt13332656,389781,series,Suspicious Minds,2020,"Crime,Documentary",42,Christian Rosselli,6.7,39,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/389781/backgrounds/5f7fe1fd51282.jpg,1
tt13341908,143857,movie,Christmas Ever After,2020,"Drama,Romance",87,"Daniel di Tomasso,Bill Marchant,Larry Day",6.1,918,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/143857/backgrounds/65d440ebac780.jpg,MOVIE
tt13351440,404476,series,Ridley Jones,2021,"Adventure,Animation,Comedy",27,"Iara Nemirovsky,David Errigo Jr.,David Errigo Jr.",2.0,1440,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/404476/backgrounds/60bf9e263356c.jpg,5
tt13352968,332944,movie,"Good Luck to You, Leo Grande",2022,"Comedy,Drama",97,"Daryl McCormack,Les Mabaleka,Lennie Beare",7.2,39449,R,https://artworks.thetvdb.com/banners/v4/movie/332944/backgrounds/62e1a8e5ef119.jpg,MOVIE
tt13353168,396797,series,Fisk,2021,"Comedy,Drama",27,"Marty Sheargold,Aaron Chen,John Gaden",7.9,6741,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/396797/backgrounds/60528f21d4e6d.jpg,3
tt13354188,401168,series,Dom,2021,"Crime,Drama",60,"Gabriel Leone,Flávio Tolezani,Filipe Bragança",7.3,3048,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/401168/backgrounds/6417b0b436b9e.jpg,3
tt13354560,391519,series,Beyond Oak Island,2020,"Documentary,Reality-TV",42,Robert Clotworthy,6.2,324,TV-PG,https://artworks.thetvdb.com/banners/series/391519/backgrounds/5fae62a386a3d.jpg,3
tt13354924,392631,series,Empires of New York,2020,Documentary,43,"Paul Faggione,Gregory Vlachakis,Drew Schrum",6.7,148,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/392631/backgrounds/5fc5374d87bd1.jpg,1
tt13355234,410559,series,The Reckoning,2023,"Biography,Crime,Drama",59,"Steve Coogan,Mark Stanley,Mark Lewis Jones",7.6,3948,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/410559/backgrounds/6523b9e03030d.jpg,1
tt13356246,141706,movie,Holly & Ivy,2020,"Drama,Family,Romance",85,"Jeremy Jordan,Sadie Coleman,Jon Stafford",7.1,1489,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/141706/backgrounds/5faea3a785e08.jpg,MOVIE
tt13357124,391005,series,The Way of the Househusband,2021,"Action,Animation,Comedy",16,"Kazuyuki Okitsu,Kenjirô Tsuda,Jonah Scott",7.3,6391,TV-MA,https://artworks.thetvdb.com/banners/v4/series/391005/backgrounds/6496dc9d7404a.jpg,2
tt13361448,390848,series,Night Sky,2022,"Adventure,Drama,Fantasy",55,"J.K. Simmons,Chai Hansen,Adam Bartley",7.3,24314,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/390848/backgrounds/64cf82149d3af.jpg,1
tt13365348,390936,series,Archive 81,2022,"Drama,Horror,Mystery",60,"Mamoudou Athie,Evan Jonigkeit,Matt McGorry",7.3,61777,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/390936/backgrounds/6202923de4fa5.jpg,1
tt13366258,166154,movie,Romeo & Juliet,2021,"Drama,Romance",95,"Fisayo Akinade,Ellis Howard,Lloyd Hutchinson",7.4,752,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/166154/backgrounds/654d5c8b626b2.jpg,MOVIE
tt13366604,391020,series,Platonic,2023,"Comedy,Romance",30,"Seth Rogen,Luke Macfarlane,Tre Hale",7.2,19418,TV-MA,https://artworks.thetvdb.com/banners/v4/series/391020/backgrounds/66b1d4509b427.jpg,1
tt13374344,176236,movie,Beyond Borders,2021,"Adventure,Documentary",91,Juan-Peter Schulze,5.7,129,PG-13,https://artworks.thetvdb.com/banners/v4/movie/176236/backgrounds/60b8f02f1b0b4.jpg,MOVIE
tt13377006,400294,series,2020,2021,"Crime,Drama,Thriller",45,"Kosai Khauli,Youssef Haddad,Hussein Mokadem",7.7,669,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/400294/backgrounds/60796494e3192.jpg,2
tt13380928,387247,series,Murder Unboxed,2020,"Crime,Documentary,Short",7,"Daniel Blake Smith,Joe Parisi,Jim Bradley",5.2,32,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/387247/backgrounds/5fc8ef9461920.jpg,1
tt13397632,145760,movie,The Boy Foretold by the Stars,2020,Romance,107,"Adrian Lindayag,Keann Johnson,John Leinard Ramos",6.6,208,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/145760/backgrounds/5ff1c75dbedd1.jpg,MOVIE
tt1340703,294393,movie,Angels in Our Midst,2007,"Drama,Family",106,"Ryan Sotzen,Matthew Vuckovich,Katherine Trost",5.5,72,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/294393/backgrounds//zreIwo7AnLvSjbB53fvlneZA4w4.jpg,MOVIE
tt1340758,94941,series,Moving On,2009,Drama,45,"Neil Bell,Neil Bell,Neil Bell",7.5,532,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/94941/backgrounds/672364b50b7f1.jpg,12
tt13411722,403157,series,Thunder in My Heart,2021,Drama,29,"Alexander Abdallah,Benjamin Shaps,Gustaf Hammarsten",7.7,1775,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/403157/backgrounds/642f2648da305.jpg,2
tt13421498,336560,movie,The Lost King,2022,Drama,108,"Lewis Macleod,Steve Coogan,Benjamin Scanlan",6.7,8821,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/336560/backgrounds/6368a2fa5b5c3.jpg,MOVIE
tt13427680,421255,series,Riches,2022,Drama,46,"CJ Beckford,CJ Beckford,Ola Orebiyi",7.2,1953,TV-14,https://artworks.thetvdb.com/banners/v4/series/421255/backgrounds/6398bf84ef60f.jpg,1
tt1343001,255731,series,Dear Genevieve,2009,Reality-TV,21,"Thad Mills,Casey Johnston",7.0,54,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/255731/backgrounds/630861f724d17.jpg,3
tt13430420,400910,series,Dalgliesh,2021,"Crime,Drama,Mystery",45,"Bertie Carvel,Alistair Brammer,Jeremy Irvine",7.6,5812,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/400910/backgrounds/61f55fb389480.jpg,3
tt13434562,342250,movie,A Wounded Fawn,2022,Horror,91,"Josh Ruben,Marshall Taylor Thurman,Neal Mayer",5.5,3469,NC-17,https://artworks.thetvdb.com/banners/v4/movie/342250/backgrounds/638b7dced0c27.jpg,MOVIE
tt13443470,397060,series,Wednesday,2022,"Comedy,Crime,Fantasy",45,"Hunter Doohan,Georgie Farmer,Victor Dorobantu",8.1,385249,TV-14,https://artworks.thetvdb.com/banners/v4/series/397060/backgrounds/638bd2356bd7f.jpg,2
tt13444912,381909,series,The Midnight Club,2022,"Drama,Horror,Mystery",60,"Igby Rigney,Igby Rigney,Igby Rigney",6.5,36945,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/381909/backgrounds/6329cd7f51036.jpg,1
tt13446244,391788,series,She Would Never Know,2021,"Drama,Romance",65,"Kim Ro-Woon,Lee Hyun-wook,Ahn Se-ha",7.5,2242,TV-14,https://artworks.thetvdb.com/banners/series/391788/backgrounds/5ffcaf8e7882e.jpg,1
tt13446424,143280,movie,Christmas Crossfire,2020,"Comedy,Crime,Thriller",105,"Kostja Ullmann,Sascha Alexander Gersak,Merlin Rose",4.8,1661,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/143280/backgrounds/5fdb4dd603332.jpg,MOVIE
tt13448116,389773,series,Boswell & Johnson's Scottish Road Trip,2020,Documentary,45,Frank Skinner,7.8,12,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/389773/backgrounds/5f7ffe0e9d02a.jpg,1
tt13452364,391213,series,Familien Lykke,2020,Comedy,20,"Bjørn Myrene,Leon Mosand-Christensen,Eliseo Gautefall Mungai",4.2,213,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/391213/backgrounds/5f9ff65694e97.jpg,5
tt1345505,149710,movie,The Pig Farm,2011,"Crime,Documentary",86,"Dave Dickson,Dave Dickson",5.9,436,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/149710/backgrounds/65c5b290bef0e.jpg,MOVIE
tt13457822,393110,series,Welcome to Eden,2022,"Action,Drama,Sci-Fi",40,"Tomy Aguilera,Guillermo Pfening,Carlos Soroa",5.6,8118,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/393110/backgrounds/6530646563faf.jpg,2
tt13462900,245457,movie,The Battle at Lake Changjin,2021,"Action,Drama,History",176,"Jing Wu,Jackson Yee,Yihong Duan",5.5,4309,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/245457/backgrounds/65db7dd1a365f.jpg,MOVIE
tt13465140,245505,movie,Christmas Again,2021,"Adventure,Comedy,Family",94,"Tony Amendola,Gabriel Ruiz,Sean Parris",5.2,1264,TV-G,https://artworks.thetvdb.com/banners/v4/movie/245505/backgrounds/619d6e69050ae.jpg,MOVIE
tt1346629,157465,movie,The Weather Station,2011,"Mystery,Thriller",83,"Pyotr Logachev,Vladimir Gusev,Sergey Garmash",6.0,410,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/157465/backgrounds//49R9ib57gx9zPo4ALYoOLmzGjDb.jpg,MOVIE
tt13468658,391304,series,Binge Reloaded,2020,Comedy,29,"Michael Kessler,Michael Kessler,Michael Kessler",4.2,437,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/391304/backgrounds/5fcbbcefa5b41.jpg,2
tt13475676,409361,series,Tom Swift,2022,"Drama,Mystery,Sci-Fi",42,"Tian Richards,Marquise Vilson,Albert Mwangi",3.3,1733,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/409361/backgrounds/627fba6c931c0.jpg,1
tt13476832,392629,series,The Movie Show,2020,Comedy,22,"Adam Dubowsky,Adam Dubowsky,Adam Dubowsky",7.3,83,TV-MA,https://artworks.thetvdb.com/banners/series/392629/backgrounds/5fc69e11c7cde.jpg,1
tt13496236,336299,movie,American Siege,2021,"Action,Thriller",91,"Bruce Willis,Rob Gough,Trevor Gretzky",3.4,2571,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/336299/backgrounds/6243cc251c02f.jpg,MOVIE
tt13515258,350590,movie,Oracle,2023,Horror,85,"Samuel Isaiah Hunter,Nicholas Crovetti,Cameron Crovetti",4.7,1268,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/350590/backgrounds/65bf0f7a55785.jpg,MOVIE
tt13517000,392052,series,Be with You,2020,"Comedy,Drama,Romance",45,"Xiaobing Ji,Mingde Li,Hao Xiang",7.1,184,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/392052/backgrounds/5fccc22c7cdec.jpg,1
tt13517474,143996,movie,Qlimax: The Source,2020,"Music,Musical",56,"Michael Brons,Nigel Coppen,Thomas Velderman",7.2,338,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/143996/backgrounds/5fc3c0e7edb00.jpg,MOVIE
tt13522064,143988,movie,Liv Forever,2020,"Documentary,Sport",43,"James Curtin,Paul Heyman",7.2,60,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/143988/backgrounds/62ca559f87001.jpg,MOVIE
tt13534870,398570,series,Qubool Hai 2.0,2021,Romance,23,"Karan Singh Grover,Arif Zakaria,Saurabh Raj Jain",7.0,1543,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/398570/backgrounds/6081bba7f2b15.jpg,1
tt13545522,345454,movie,Chatrapathi,2023,"Action,Drama",124,"Sai Srinivas Bellamkonda,Sai Srinivas Bellamkonda,Karan Singh Chhabra",4.0,2990,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/345454/backgrounds/6434e73e1ee4f.jpg,MOVIE
tt13545530,347945,movie,My Father's Other Family,2020,Thriller,86,"Morgan David Jones,TJ Cheslea,Doug MacLeod",5.4,127,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/347945/backgrounds/668f7791beb4c.jpg,MOVIE
tt13550418,393385,series,Adventure of the Ring,2020,"Comedy,Romance",45,"Denny Huang,Chris Wang,Shao-Hua Lung",7.1,73,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/393385/panels/5fd993d1eea7c.jpg,1
tt13550498,395884,series,My Siblings,2021,Drama,120,"Celil Nalçakan,Cüneyt Mete,Yigit Koçak",5.7,2219,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/395884/backgrounds/632462e383e38.jpg,4
tt13560706,401892,series,Life Under Renovation 2021,2021,Reality-TV,45,Cole Adkinson,4.4,29,TV-G,https://artworks.thetvdb.com/banners/v4/series/401892/backgrounds/6089508a72c93.jpg,1
tt13567252,336827,movie,Malicious Motives,2021,"Crime,Thriller",90,"Conner Floyd,LaRonn Marzett,Brandon Pitts",5.5,147,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/336827/backgrounds/668f5a8fab89f.jpg,MOVIE
tt13578326,391089,series,Motor Pickers,2020,Documentary,30,"Grant Crookes,Paolo Barone",5.3,20,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/391089/backgrounds/5fb95a0046435.jpg,3
tt13580196,347925,movie,Killer Advice,2021,Thriller,89,"Steve Richard Harris,Eric Roberts,Jubal Ace Kohn",4.5,257,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/347925/backgrounds/668e9f7048aed.jpg,MOVIE
tt13580730,402299,series,SAKUGAN,2021,"Action,Adventure,Animation",23,Adam McArthur,6.0,190,TV-14,https://artworks.thetvdb.com/banners/v4/series/402299/backgrounds/613b59eeb1b25.jpg,1
tt13602526,348058,movie,Her Deadly Boyfriend,2021,"Crime,Drama,Thriller",85,"Matthew Pohlkamp,Carter Glade,Anthony Carro",5.2,176,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348058/backgrounds/668f3c00c76fb.jpg,MOVIE
tt13603778,341080,movie,American Murderer,2022,"Biography,Crime,Drama",102,"Tom Pelphrey,Ryan Phillippe,Paul Schneider",5.3,2240,R,https://artworks.thetvdb.com/banners/v4/movie/341080/backgrounds/635538439dd7a.jpg,MOVIE
tt13604266,410158,series,The Eggplant,2020,"Comedy,Drama",15,"Tammy Davis,Ben Porter,Levi Kereama",6.5,552,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/410158/backgrounds/61526b5dc958b.jpg,1
tt13606158,145756,movie,The Last Warrior: Root of Evil,2021,"Adventure,Comedy,Family",121,"Viktor Khorinyak,Aleksandr Semchev,Sergey Burunov",5.9,1518,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/145756/backgrounds/61f47281ec188.jpg,MOVIE
tt13610512,393057,series,Gold Rush: Freddy Dodge's Mine Rescue,2021,Reality-TV,45,Paul Christie,8.1,490,TV-14,https://artworks.thetvdb.com/banners/v4/series/393057/backgrounds/64a4ca1489973.jpg,4
tt13610872,409547,series,The Long Call,2021,"Crime,Drama,Mystery",46,"Ben Aldridge,Declan Bennett,Martin Shaw",6.6,4003,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/409547/backgrounds/616c33c9a2302.jpg,1
tt13612448,401361,series,Under the Vines,2021,Comedy,60,"Charles Edwards,Charles Edwards,Simon Mead",7.3,1415,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/401361/backgrounds/640e758111a88.jpg,3
tt13613662,344685,movie,Dangerous Medicine,2021,Thriller,87,"Chris Cimperman,Matthew Pohlkamp,Sean Gunnell",4.7,241,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/344685/backgrounds/667272090812b.jpg,MOVIE
tt13622118,149698,movie,Cryptozoo,2021,"Action,Animation,Crime",95,"Michael Cera,Alex Karpovsky,Ivan Kamasarav",6.4,2204,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/149698/backgrounds/601446ec050e8.jpg,MOVIE
tt13622776,393187,series,Ahsoka,2023,"Action,Adventure,Drama",54,"David Tennant,Ray Stevenson,Eman Esfandi",7.5,122586,TV-14,https://artworks.thetvdb.com/banners/v4/series/393187/backgrounds/64fa3a44f3166.jpg,1
tt13622956,393206,series,Zootopia+,2022,"Adventure,Animation,Comedy",8,"John Lavelle,John Lavelle,Joey Lawrence",6.8,5556,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/393206/backgrounds/5fd37e3341462.jpg,1
tt13622982,393190,series,Star Wars: Visions,2021,"Action,Adventure,Animation",22,"Michael Sinterniklaas,Michael Sinterniklaas,Michael Sinterniklaas",7.0,24824,TV-14,https://artworks.thetvdb.com/banners/v4/series/393190/backgrounds/645b4d0239b2c.jpg,2
tt13623148,393201,series,I Am Groot,2022,"Action,Adventure,Animation",4,"Vin Diesel,Fred Tatasciore,Bradley Cooper",6.7,41144,TV-PG,https://artworks.thetvdb.com/banners/v4/series/393201/backgrounds/63092b85e536f.jpg,2
tt13623580,371884,series,Reservation Dogs,2021,"Comedy,Crime",30,"D'Pharaoh Woon-A-Tai,Lane Factor,Lil Mike",8.3,25522,TV-MA,https://artworks.thetvdb.com/banners/v4/series/371884/backgrounds/62bc14d56a7d4.jpg,3
tt13623608,377278,series,The Curse,2023,"Comedy,Drama,Thriller",60,"Nathan Fielder,Benny Safdie,Christopher D. Calderon",7.1,14062,TV-MA,https://artworks.thetvdb.com/banners/v4/series/377278/backgrounds/654fe279a9a79.jpg,1
tt13623880,141383,movie,Night at the Museum: Kahmunrah Rises Again,2022,"Adventure,Animation,Comedy",77,"Joshua Bassett,Jamie Demetriou,Dee Bradley Baker",5.0,2677,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/141383/backgrounds/6363f58d68494.jpg,MOVIE
tt13623916,337295,movie,Toolsidas Junior,2022,"Drama,Family,Sport",132,"Sanjay Dutt,Rajeev Kapoor,Varun Buddhadev",7.4,2748,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/337295/backgrounds/62bd2c529121c.jpg,MOVIE
tt13624900,403412,series,Naomi,2022,"Action,Adventure,Drama",40,"Cranston Johnson,Alexander Wraith,Daniel Puig",4.9,5799,TV-PG,https://artworks.thetvdb.com/banners/v4/series/403412/backgrounds/61da86936570e.jpg,1
tt13632182,318298,movie,Christmas at the Ranch,2021,Romance,94,"Archie Kao,Aaron Branch,Patrick O'Sullivan",5.5,773,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/318298/backgrounds/6198724c353f4.jpg,MOVIE
tt13634530,397710,series,Undercover,2021,"Drama,Thriller",70,"Ji Jin-hee,Huh Joon-ho,Jeong Man-sik",7.5,312,TV-MA,https://artworks.thetvdb.com/banners/v4/series/397710/backgrounds/6764efd4378e2.jpg,1
tt13634792,394955,series,Mouse,2021,"Action,Crime,Mystery",80,"Hyun Bong-sik,Jo Jae-yoon,Kwon Hwa-woon",8.6,12315,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/394955/backgrounds/667de60fa31a9.jpg,1
tt13635528,348057,movie,Lethal Love Triangle,2021,"Crime,Drama,Romance",87,"Jacob Taylor,Terry Woodberry,Bob Gallagher",5.4,231,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348057/backgrounds/668f6b4b5dbdc.jpg,MOVIE
tt13640670,393434,series,Man vs. Bee,2022,"Comedy,Family,Short",12,"Rowan Atkinson,Julian Rhind-Tutt,Tom Basden",6.7,34607,TV-14,https://artworks.thetvdb.com/banners/v4/series/393434/backgrounds/62b7715788271.jpg,1
tt13644666,395974,series,Foodtastic,2021,"Game-Show,Reality-TV",45,"Anthony Mendez,Raymond Choi",5.0,198,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/395974/backgrounds/61854659df917.jpg,1
tt13647256,339153,movie,Never Better,2022,"Comedy,Drama",81,Tre'len Johnston,4.2,147,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/339153/backgrounds/664c01e0b3819.jpg,MOVIE
tt13649510,393446,series,I'm a Virgo,2023,"Comedy,Drama,Fantasy",211,"Jharrel Jerome,Brett Gray,Allius Barnes",7.1,4196,TV-14,https://artworks.thetvdb.com/banners/v4/series/393446/backgrounds/649f70f65c23e.jpg,1
tt13657062,397597,series,iCarly,2021,"Comedy,Drama,Romance",26,"Jerry Trainor,Jerry Trainor,Nathan Kress",6.7,6260,TV-PG,https://artworks.thetvdb.com/banners/v4/series/397597/backgrounds/64b45dd416a05.jpg,3
tt13660288,388745,series,F4 Thailand: Boys Over Flowers,2021,"Comedy,Drama,Romance",62,"Vachirawit Chivaaree,Metawin Opas-Iamkajorn,Jirawat Sutivanisak",7.8,3266,TV-PG,https://artworks.thetvdb.com/banners/series/388745/panels/5f6771a9a4281.jpg,1
tt13665100,345840,movie,A Party Gone Wrong,2021,Thriller,90,"Trip Harper,Conlan Kisilewicz,Stephen Nicosia",4.5,223,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/345840/backgrounds/668f590a5fba1.jpg,MOVIE
tt13669128,393739,series,Doom at Your Service,2021,"Drama,Fantasy,Romance",65,"Seo In-guk,Lee Soo-hyuk,Kang Tae-oh",7.9,8565,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/393739/backgrounds/608c9aaede32d.jpg,1
tt13670090,394256,series,"Hello, Me!",2021,"Comedy,Drama,Fantasy",65,"Kim Young-kwang,Eum Moon-suk,Kang Tae-Ju",7.2,1025,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/394256/backgrounds/63abc203c6b06.jpg,1
tt13670558,391128,series,Pinkbike Academy,2020,Reality-TV,26,"Jason Lucas,Christina Chappetta,Emmett Hancock",8.5,16,TV-G,https://artworks.thetvdb.com/banners/v4/series/391128/backgrounds/61a67c07ab615.jpg,3
tt13671922,283040,movie,Madhuram,2021,"Drama,Romance",122,"Joju George,Arjun Ashokan,Indrans",7.6,2823,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/283040/backgrounds/66b5b206baa05.jpg,MOVIE
tt13676300,399902,series,Platinum End,2021,"Action,Animation,Drama",24,"Miyu Irino,Daman Mills,Natsuki Hanae",6.1,2081,TV-14,https://artworks.thetvdb.com/banners/v4/series/399902/backgrounds/615fff7356b5f.jpg,1
tt13682926,348101,movie,A Mother's Fury,2021,Drama,85,"James Neate,Jones Neate,Justin Lacey",5.0,139,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348101/backgrounds/668f7a619dd5f.jpg,MOVIE
