imdb_id,tvdb_id,item_type,title,year,genres,runtime,actors,rating,rating_votecount,pg_rating,season_count,banner_url
tt12915716,150405,movie,Adipurush,2023,"Action,Adventure,Drama",179,"Saif Ali Khan,Prabhas,Devdutta Nage",2.7,134365,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/150405/backgrounds/65892c3f9a8f4.jpg
tt1298644,20155,movie,The Hustle,2019,"Comedy,Crime",93,"Alex Sharp,Timothy Simons,Tim Blake Nelson",5.5,66890,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/20155/backgrounds/64825f046ac0c.jpg
tt13016388,411959,series,3 Body Problem,2024,"Adventure,Drama,Fantasy",60,"Benedict Wong,Jovan Adepo,Liam Cunningham",7.5,144627,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/411959/backgrounds/65f5db2f01670.jpg
tt1305826,152831,series,Adventure Time,2010,"Action,Adventure,Animation",23,John DiMaggio,8.6,116833,6,10,https://artworks.thetvdb.com/banners/series/152831/panels/62069544.jpg
tt13111078,388589,series,Lioness,2023,"Action,Drama,Thriller",42,"Dave Annable,James Jordan,LaMonica Garrett",7.7,46976,16,2,https://artworks.thetvdb.com/banners/v4/series/388589/backgrounds/64bcd9b8346ba.jpg
tt1312171,353764,series,The Umbrella Academy,2019,"Action,Adventure,Comedy",60,"Tom Hopper,Elliot Page",7.8,294747,12,4,https://artworks.thetvdb.com/banners/v4/series/353764/backgrounds/62742acc8c1d8.jpg
tt13138834,393654,series,Time,2021,"Crime,Drama",59,"Stephen Graham,James Nelson-Joyce,Sean Bean",8.2,28432,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/393654/backgrounds/60bf4c3ab9b1d.jpg
tt13146488,391153,series,Peacemaker,2022,"Action,Adventure,Comedy",40,"Freddie Stroma,John Cena",8.3,140805,16,1,https://artworks.thetvdb.com/banners/v4/series/391153/backgrounds/61f7c30b91cf8.jpg
tt13159924,417909,series,Gen V,2023,"Action,Adventure,Comedy",50,"Chance Perdomo,Asa Germann,Derek Luh",7.7,112498,16,1,https://artworks.thetvdb.com/banners/v4/series/417909/backgrounds/64e9ef277cc34.jpg
tt1318514,359,movie,Rise of the Planet of the Apes,2011,"Action,Drama,Sci-Fi",105,"James Franco,Andy Serkis,Terry Notary",7.6,584457,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/359/backgrounds/630448b360023.jpg
tt13207736,389492,series,Monsters,2022,"Crime,Drama",60,"Richard Jenkins,Cooper Koch,Evan Peters",7.8,177511,UNAVAILABLE,3,https://artworks.thetvdb.com/banners/v4/series/389492/backgrounds/645164c57b6a8.jpg
tt13238346,343586,movie,Past Lives,2023,"Drama,Romance",105,"John Magaro,Leem Seung-min,Teo Yoo",7.8,133612,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/343586/backgrounds/64ea28d4be330.jpg
tt1327801,83610,series,Glee,2009,"Comedy,Drama",44,"Matthew Morrison,Cory Monteith",6.8,157005,12,6,https://artworks.thetvdb.com/banners/v4/series/83610/backgrounds/64ab7270e5a4d.jpg
tt13293588,371310,series,Mushoku Tensei: Jobless Reincarnation,2021,"Action,Adventure,Animation",24,"Daisuke Namikawa,Toshiyuki Morikawa,Tomokazu Sugita",8.3,23907,12,3,https://artworks.thetvdb.com/banners/v4/series/371310/backgrounds/669fd28f51079.jpg
tt13304410,403262,series,Sunflower,2021,"Comedy,Crime,Mystery",36,"Girish Kulkarni,Ranvir Shorey,Sunil Grover",7.4,24415,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/403262/backgrounds/65e17d011c449.jpg
tt13315156,390191,series,First Kill,2022,"Drama,Horror,Mystery",60,"Dominic Goodman,Jason R. Moore,Phillip Mullings Jr.",6.5,29809,16,1,https://artworks.thetvdb.com/banners/v4/series/390191/backgrounds/62932f5a5c6a6.jpg
tt13352968,332944,movie,"Good Luck to You, Leo Grande",2022,"Comedy,Drama",97,"Les Mabaleka,Daryl McCormack,Lennie Beare",7.2,39449,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/332944/backgrounds/62e1a8e5ef119.jpg
tt13361448,390848,series,Night Sky,2022,"Adventure,Drama,Fantasy",55,"Chai Hansen,Adam Bartley,J.K. Simmons",7.3,24314,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/390848/backgrounds/64cf82149d3af.jpg
tt13365348,390936,series,Archive 81,2022,"Drama,Horror,Mystery",60,"Mamoudou Athie,Evan Jonigkeit,Matt McGorry",7.3,61777,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/390936/backgrounds/6202923de4fa5.jpg
tt13443470,397060,series,Wednesday,2022,"Comedy,Crime,Fantasy",45,"Georgie Farmer,Hunter Doohan,Victor Dorobantu",8.1,385249,12,2,https://artworks.thetvdb.com/banners/v4/series/397060/backgrounds/638bd2356bd7f.jpg
tt13444912,381909,series,The Midnight Club,2022,"Drama,Horror,Mystery",60,Igby Rigney,6.5,36945,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/381909/backgrounds/6329cd7f51036.jpg
tt13622776,393187,series,Ahsoka,2023,"Action,Adventure,Drama",54,"David Tennant,Ray Stevenson,Eman Esfandi",7.5,122586,12,1,https://artworks.thetvdb.com/banners/v4/series/393187/backgrounds/64fa3a44f3166.jpg
tt13622982,393190,series,Star Wars: Visions,2021,"Action,Adventure,Animation",22,Michael Sinterniklaas,7.0,24824,12,2,https://artworks.thetvdb.com/banners/v4/series/393190/backgrounds/645b4d0239b2c.jpg
tt13623148,393201,series,I Am Groot,2022,"Action,Adventure,Animation",4,"Vin Diesel,Fred Tatasciore,Bradley Cooper",6.7,41144,6,2,https://artworks.thetvdb.com/banners/v4/series/393201/backgrounds/63092b85e536f.jpg
tt13623580,371884,series,Reservation Dogs,2021,"Comedy,Crime",30,"Lil Mike,D'Pharaoh Woon-A-Tai,Lane Factor",8.3,25522,16,3,https://artworks.thetvdb.com/banners/v4/series/371884/backgrounds/62bc14d56a7d4.jpg
tt13640670,393434,series,Man vs. Bee,2022,Comedy,12,"Rowan Atkinson,Tom Basden,Julian Rhind-Tutt",6.7,34607,12,1,https://artworks.thetvdb.com/banners/v4/series/393434/backgrounds/62b7715788271.jpg
tt13706018,405920,series,Spy x Family,2022,"Action,Animation,Comedy",24,"Alex Organ,Takuya Eguchi",8.3,43750,12,3,https://artworks.thetvdb.com/banners/v4/series/405920/backgrounds/617ec2ff9e054.jpg
tt13751694,153732,movie,Animal,2023,"Action,Crime,Drama",204,"Ranbir Kapoor,Bobby Deol,Anil Kapoor",6.1,99416,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/153732/backgrounds/65cc501e0dc57.jpg
tt1378167,95441,series,NCIS: Los Angeles,2009,"Action,Crime,Drama",43,"LL Cool J,Chris O'Donnell,Eric Christian Olsen",6.8,58227,12,14,https://artworks.thetvdb.com/banners/v4/series/95441/backgrounds/6335edbbd9bbd.jpg
tt13802576,422028,series,Lockwood & Co.,2023,"Action,Adventure,Drama",44,"Ali Hadji-Heshmati,Jack Bandeira,Cameron Chapman",7.4,27472,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/422028/backgrounds/63fa996e7a08d.jpg
tt13819960,394924,series,And Just Like That...,2021,"Comedy,Drama,Romance",40,"Evan Handler,Mario Cantone",5.7,39578,16,2,https://artworks.thetvdb.com/banners/v4/series/394924/backgrounds/64cffb6d2587b.jpg
tt13833978,399909,series,The Lincoln Lawyer,2022,"Crime,Drama,Mystery",60,"Angus Sampson,Christopher Gorham,Manuel Garcia-Rulfo",7.7,67879,16,3,https://artworks.thetvdb.com/banners/v4/series/399909/backgrounds/64b1b9825dcf7.jpg
tt13918776,407281,series,The Night Agent,2023,"Action,Drama,Thriller",45,"Gabriel Basso,Enrique Murciano,Phoenix Raei",7.5,116548,16,2,https://artworks.thetvdb.com/banners/v4/series/407281/backgrounds/641e101eb058e.jpg
tt1399045,311902,series,MacGyver,2016,"Action,Adventure,Drama",43,"George Eads,Lucas Till,Justin Hires",5.4,23489,12,5,https://artworks.thetvdb.com/banners/series/311902/panels/62064308.jpg
tt1399664,290508,series,The Night Manager,2016,"Crime,Drama,Mystery",60,"Alistair Petrie,Tom Hiddleston,Michael Nardone",8.0,106390,12,1,https://artworks.thetvdb.com/banners/v4/series/290508/backgrounds/652c5e71aee1f.jpg
tt1401143,7717,movie,Rare Exports,2010,"Adventure,Fantasy,Horror",84,"Onni Tommila,Peeter Jakobi,Jorma Tommila",6.6,32366,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/7717/backgrounds/67497e6c657f1.jpg
tt14016500,396505,series,The Summer I Turned Pretty,2022,"Drama,Romance",45,"Christopher Briney,Gavin Casalegno,Sean Kaufman",7.3,45008,UNAVAILABLE,3,https://artworks.thetvdb.com/banners/v4/series/396505/backgrounds/62b37a72c0834.jpg
tt14044212,396773,series,Mr. & Mrs. Smith,2024,"Action,Comedy,Crime",45,"Paul Dano,Wagner Moura,Donald Glover",7.0,45709,16,1,https://artworks.thetvdb.com/banners/v4/series/396773/backgrounds/65be7bbd40186.jpg
tt1405406,95491,series,The Vampire Diaries,2009,"Drama,Fantasy,Horror",43,Paul Wesley,7.7,357210,12,8,https://artworks.thetvdb.com/banners/series/95491/panels/5e8535e4a814e.jpg
tt14069590,396983,series,Dota: Dragon's Blood,2021,"Action,Adventure,Animation",25,Yuri Lowenthal,7.7,22253,16,3,https://artworks.thetvdb.com/banners/v4/series/396983/backgrounds/63984a9a391d8.jpg
tt14153790,396625,series,Velma,2023,"Adventure,Animation,Comedy",25,"Sam Richardson,Glenn Howerton",1.6,79346,16,2,https://artworks.thetvdb.com/banners/v4/series/396625/backgrounds/63bc7c234c9e6.jpg
tt14168162,414553,series,Bosch: Legacy,2022,"Crime,Drama",50,"Stephen A. Chang,Alex Loynaz,Titus Welliver",8.4,29600,16,3,https://artworks.thetvdb.com/banners/v4/series/414553/backgrounds/622e574b473ae.jpg
tt14169960,382142,series,All of Us Are Dead,2022,"Action,Drama,Fantasy",60,"Lim Jae-hyeok,Park Solomon,Yoon Chan-young",7.5,71223,16,2,https://artworks.thetvdb.com/banners/v4/series/382142/backgrounds/61fc08465b506.jpg
tt14218830,402910,series,Abbott Elementary,2021,Comedy,22,"William Stanford Davis,Chris Perfetti,Tyler James Williams",8.2,37927,6,4,https://artworks.thetvdb.com/banners/v4/series/402910/backgrounds/61a26896dbfdf.jpg
tt14230388,318317,movie,Asteroid City,2023,"Comedy,Drama,Romance",105,"Jeffrey Wright,Jason Schwartzman,Tom Hanks",6.5,122726,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/318317/backgrounds/6497705b902fa.jpg
tt14261112,366532,series,Twisted Metal,2023,"Action,Adventure,Comedy",30,"Anthony Mackie,Joe Seanoa,Will Arnett",7.3,28832,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/366532/backgrounds/64bd21245ee92.jpg
tt14269590,398822,series,Poker Face,2023,"Comedy,Crime,Drama",58,"Pedro Hollywood,Simon Helberg,Benjamin Bratt",7.8,51224,16,2,https://artworks.thetvdb.com/banners/v4/series/398822/backgrounds/63bc88bf672b0.jpg
tt1428538,1364,movie,Hansel & Gretel: Witch Hunters,2013,"Action,Fantasy,Horror",88,"Derek Mears,Peter Stormare,Jeremy Renner",6.1,219038,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1364/backgrounds/6651e695e81f4.jpg
tt1429449,182061,series,Lost Girl,2010,"Action,Drama,Fantasy",44,"Rick Howland,Kris Holden-Ried",7.6,33495,12,5,https://artworks.thetvdb.com/banners/v4/series/182061/backgrounds/614e014f98bc2.jpg
tt1431045,115,movie,Deadpool,2016,"Action,Comedy",108,"T.J. Miller,Ryan Reynolds",8.0,1172606,16,MOVIE,https://artworks.thetvdb.com/banners/movies/115/backgrounds/62091841.jpg
tt14324650,158333,movie,"Batman: The Long Halloween, Part One",2021,"Action,Animation,Crime",85,"Josh Duhamel,Jensen Ackles",7.2,20709,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/158333/backgrounds/60a43bcf189ef.jpg
tt14379784,397807,series,The Devil's Hour,2022,"Drama,Mystery,Thriller",60,"Peter Capaldi,Nikesh Patel",7.6,26905,16,2,https://artworks.thetvdb.com/banners/v4/series/397807/backgrounds/632cab295fc28.jpg
tt14392248,400694,series,Aspirants,2021,Drama,45,"Shivankit Singh Parihar,Naveen Kasturia,Abhilash Thapliyal",9.2,313432,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/400694/backgrounds/65373138bb46e.jpg
tt1439629,94571,series,Community,2009,Comedy,22,"Danny Pudi,Joel McHale",8.5,298536,6,6,https://artworks.thetvdb.com/banners/series/94571/panels/5ec3bcc7548bf.jpg
tt14400246,346380,movie,Bird Box: Barcelona,2023,"Horror,Mystery,Sci-Fi",112,"Diego Calva,Patrick Criado,Mario Casas",5.3,25656,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/346380/backgrounds/64b1c26f43564.jpg
tt1442437,95011,series,Modern Family,2009,"Comedy,Drama,Romance",22,"Ed O'Neill,Ty Burrell,Jesse Tyler Ferguson",8.5,498757,12,11,https://artworks.thetvdb.com/banners/v4/series/95011/backgrounds/604e841498694.jpg
tt14452776,403294,series,The Bear,2022,"Comedy,Drama",34,"Ebon Moss-Bachrach,Lionel Boyce,Jeremy Allen White",8.6,249198,16,3,https://artworks.thetvdb.com/banners/v4/series/403294/backgrounds/63445d674cc94.jpg
tt14500082,401513,series,How I Met Your Father,2022,"Comedy,Drama",24,"Tom Ainsley,Christopher Lowell,Suraj Sharma",5.7,26943,12,2,https://artworks.thetvdb.com/banners/v4/series/401513/backgrounds/63bf2b8047474.jpg
tt14539740,341781,movie,Godzilla x Kong: The New Empire,2024,"Action,Adventure,Fantasy",115,"Brian Tyree Henry,Alex Ferns,Dan Stevens",6.1,105881,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/341781/backgrounds/66423a60a9873.jpg
tt1462764,134846,movie,Indiana Jones and the Dial of Destiny,2023,"Action,Adventure,Sci-Fi",154,"Harrison Ford,John Rhys-Davies,Antonio Banderas",6.5,209374,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/134846/backgrounds/63963150927e5.jpg
tt1464335,132884,movie,Uncharted,2022,"Action,Adventure",116,"Antonio Banderas,Tom Holland,Mark Wahlberg",6.3,269372,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/132884/backgrounds/620d5fa721cd7.jpg
tt14650074,411007,series,Dhindora,2021,"Comedy,Drama",25,Bhuvan Bam,8.8,123000,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/411007/backgrounds/616054e93550f.jpg
tt14664414,399833,series,Young Royals,2021,"Drama,Romance",50,"Omar Rudberg,Edvin Ryding,Malte Gårdinger",8.2,45777,UNAVAILABLE,3,https://artworks.thetvdb.com/banners/v4/series/399833/backgrounds/60dfae321558d.jpg
tt14688458,403245,series,Silo,2023,"Drama,Mystery,Sci-Fi",49,"Common,Tim Robbins,Christian Ochoa Lavernia",8.1,137516,16,2,https://artworks.thetvdb.com/banners/v4/series/403245/backgrounds/640bc23f1fa80.jpg
tt1474684,159591,series,Luther,2010,"Crime,Drama,Mystery",60,"Idris Elba,Dermot Crowley",8.4,156534,12,5,https://artworks.thetvdb.com/banners/v4/series/159591/backgrounds/64d6ca7cbc5b9.jpg
tt1475582,176941,series,Sherlock,2010,"Crime,Drama,Mystery",90,"Rupert Graves,Martin Freeman,Benedict Cumberbatch",9.1,1020666,12,4,https://artworks.thetvdb.com/banners/v4/series/176941/backgrounds/65286c194c5f0.jpg
tt1478964,5850,movie,Attack the Block,2011,"Action,Adventure,Comedy",88,"John Boyega,Alex Esmail,Leeon Jones",6.7,112394,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/5850/backgrounds/617d218f27326.jpg
tt14846026,201233,movie,Sisu,2022,Action,91,"Aksel Hennie,Jorma Tommila,Jack Doolan",6.9,83168,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/201233/backgrounds/6469fd4ea20bf.jpg
tt1486217,110381,series,Archer,2009,"Action,Animation,Comedy",22,"Chris Parnell,H. Jon Benjamin",8.6,168429,16,14,https://artworks.thetvdb.com/banners/series/110381/backgrounds/5f91b1f14f5db.jpg
tt1487118,8037,movie,Chalet Girl,2011,"Comedy,Romance",97,"Rick Edwards,Bill Nighy,Ed Westwick",6.3,27167,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/8037/backgrounds/6287c32d66a88.jpg
tt1489887,61141,movie,Booksmart,2019,Comedy,102,"Jason Sudeikis,Mason Gooding,Will Forte",7.1,133889,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/61141/panels/2195380.jpg
tt14954666,405882,series,The Idol,2023,Drama,276,"Troye Sivan,The Weeknd,Moses Sumney",4.4,112523,16,1,https://artworks.thetvdb.com/banners/v4/series/405882/backgrounds/647b54c0843cc.jpg
tt1517268,16612,movie,Barbie,2023,"Adventure,Comedy,Fantasy",114,Ryan Gosling,6.8,570594,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/16612/backgrounds/64d803ece80f0.jpg
tt1517451,6,movie,A Star Is Born,2018,"Drama,Romance",136,"Sam Elliott,Bradley Cooper,Greg Grunberg",7.6,427340,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/6/backgrounds/64ac700f76525.jpg
tt1520211,153021,series,The Walking Dead,2010,"Drama,Horror,Thriller",45,"Andrew Lincoln,Norman Reedus",8.1,1108841,16,11,https://artworks.thetvdb.com/banners/v4/series/153021/backgrounds/630cd482a926a.jpg
tt1526318,193261,series,Borgen,2010,Drama,58,"Kasper Lange,Søren Malling",8.5,30532,16,4,https://artworks.thetvdb.com/banners/series/193261/backgrounds/5eb5e4a78cfa8.jpg
tt1528406,114801,series,Fairy Tail,2009,"Action,Adventure,Animation",24,Todd Haberkorn,7.9,29107,12,8,https://artworks.thetvdb.com/banners/series/114801/backgrounds/62063936.jpg
tt15318872,339967,movie,Werewolf by Night,2022,"Action,Adventure,Drama",52,"Gael García Bernal,Kirk R. Thatcher,Leonardo Nam",7.1,72608,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/339967/backgrounds/65401895dd98c.jpg
tt15326988,338574,movie,Ghosted,2023,"Action,Adventure,Comedy",116,"Chris Evans,Mike Moh,Adrien Brody",5.8,66950,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/338574/backgrounds/64066692396a5.jpg
tt15334030,344460,movie,Martin,2024,"Action,Drama,Thriller",147,"Dhruva Sarja,Chikkanna,Sriram Reddy Polasane",7.8,23012,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/344460/backgrounds/673eda34b7978.jpg
tt15339456,336387,movie,Marcel the Shell with Shoes On,2021,"Animation,Comedy,Drama",90,"Dean Fleischer Camp,Shari Finkelstein,Joe Gabler",7.7,29184,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/336387/backgrounds/64064a161ab62.jpg
tt1538403,979,movie,The Mortal Instruments: City of Bones,2013,"Action,Adventure,Fantasy",130,"Jamie Campbell Bower,Kevin Zegers,Robert Sheehan",5.8,139876,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/979/backgrounds/664235841a1fe.jpg
tt15428134,336664,movie,Dunki,2023,"Action,Adventure,Comedy",160,"Deven Bhojani,Ketan Desai,Ryan Cretney",6.5,78714,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/336664/backgrounds/66d1a663a8112.jpg
tt15591076,411173,series,That '90s Show,2023,"Comedy,Drama,Romance",30,"Reyn Doi,Mace Coronel,Kurtwood Smith",6.4,28735,12,3,https://artworks.thetvdb.com/banners/v4/series/411173/backgrounds/63cc0c4c0c2e4.jpg
tt1559547,1742,movie,Beautiful Creatures,2013,"Drama,Fantasy,Romance",124,"Alden Ehrenreich,Jeremy Irons,Thomas Mann",6.1,91562,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1742/backgrounds/6468522c2b213.jpg
tt15600222,341640,movie,An Action Hero,2022,"Action,Comedy,Crime",130,"Ayushmann Khurrana,Jaideep Ahlawat,Gautam Joglekar",7.0,32627,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/341640/backgrounds/6564b1be1fe42.jpg
tt1560220,26257,movie,Zombieland: Double Tap,2019,"Action,Comedy,Horror",99,"Woody Harrelson,Jesse Eisenberg,Avan Jogia",6.7,209076,16,MOVIE,https://artworks.thetvdb.com/banners/movies/26257/backgrounds/29740102.jpg
tt1561755,194031,series,Bob's Burgers,2011,"Animation,Comedy",22,H. Jon Benjamin,8.2,94835,12,15,https://artworks.thetvdb.com/banners/v4/series/194031/backgrounds/65030beee231e.jpg
tt1567432,175001,series,Teen Wolf,2011,"Action,Drama,Fantasy",41,"Dylan O'Brien,Tyler Posey",7.7,166877,12,6,https://artworks.thetvdb.com/banners/series/175001/panels/5edaa2ae5c032.jpg
tt15677150,411364,series,Shrinking,2023,"Comedy,Drama",33,"Jason Segel,Harrison Ford,Luke Tennie",8.0,75073,16,3,https://artworks.thetvdb.com/banners/v4/series/411364/backgrounds/6719b42370763.jpg
tt1570728,1730,movie,"Crazy, Stupid, Love.",2011,"Comedy,Drama,Romance",118,"Ryan Gosling,Jonah Bobo,Steve Carell",7.4,576513,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1730/backgrounds/6363f850de298.jpg
tt15732324,342585,movie,OMG 2,2023,"Comedy,Drama",156,"Akshay Kumar,Pawan Malhotra,Pankaj Tripathi",7.5,43720,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/342585/backgrounds/64d9a19401ba8.jpg
tt15744298,349270,movie,Freelance,2023,"Action,Comedy",108,"John Cena,Juan Pablo Raba",5.5,22735,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/349270/backgrounds/64e500140f7e6.jpg
tt15767808,344183,movie,The Last Kingdom: Seven Kings Must Die,2023,"Action,Drama",117,"Zoltán Andrási,Pekka Strang,Mark Rowley",6.9,38258,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/344183/backgrounds/6407a42994e1e.jpg
tt1578873,146711,series,Pretty Little Liars,2010,"Drama,Mystery,Romance",44,"Keegan Allen,Ian Harding,Tyler Blackburn",7.4,180943,12,7,https://artworks.thetvdb.com/banners/series/146711/panels/5eb33cbcbbdf6.jpg
tt15789038,337156,movie,Elemental,2023,"Adventure,Animation,Comedy",101,"Ronnie Del Carmen,Mason Wertheimer,Mamoudou Athie",7.0,139341,6,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/337156/backgrounds/63f6100e824fd.jpg
tt1586680,161511,series,Shameless,2011,"Comedy,Drama",60,"Ethan Cutkosky,William H. Macy",8.5,297952,16,11,https://artworks.thetvdb.com/banners/series/161511/backgrounds/5ecbb68fdc812.jpg
tt1588173,1924,movie,Warm Bodies,2013,"Comedy,Horror,Romance",98,"John Malkovich,Rob Corddry,Nicholas Hoult",6.8,246314,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1924/backgrounds/66423485e7534.jpg
tt1595859,164981,series,Blue Bloods,2010,"Crime,Drama,Mystery",43,"Len Cariou,Donnie Wahlberg,Will Estes",7.7,49310,12,14,https://artworks.thetvdb.com/banners/v4/series/164981/backgrounds/63298d952a342.jpg
tt1600194,164541,series,Hawaii Five-0,2010,"Action,Crime,Drama",42,"Alex O'Loughlin,Scott Caan",7.4,79735,12,10,https://artworks.thetvdb.com/banners/series/164541/panels/5e87b954981c5.jpg
